,Object Begin Date,Historical Period,height,diam,width,depth,num_period,medium_num,classif_num,culture_num
9622,-500,Antiquity,23.0,-1.0,4.4,-1.0,4.0,3.0460615153788453,2.533376226475792,3.9126213592233015
12230,-450,Antiquity,34.7,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
7097,-300,Antiquity,-1.0,1.9,-1.0,1.6,4.0,3.0460615153788453,3.0517543859649123,3.3018018018018016
2470,300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.926136363636364,3.995565410199557,3.9941093308199815
937,-1600,Antiquity,15.2,7.0,7.9,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
8146,-299,Antiquity,9.7,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
1840,395,Antiquity,6.0,-1.0,4.5,0.7,4.0,2.0656063618290257,2.533376226475792,3.8412698412698414
241,-120,Antiquity,-1.0,7.6,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
6903,-799,Antiquity,-1.0,10.6,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
3719,-700,Antiquity,10.0,-1.0,2.7,2.65,4.0,3.0460615153788453,2.533376226475792,3.981916817359856
12102,-7000,Antiquity,3.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
10761,-565,Antiquity,16.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
7758,100,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.9722222222222223
5477,-299,Antiquity,-1.0,2.0,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9059653916211294
8946,-399,Antiquity,-1.0,22.2,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
401,-800,Antiquity,13.3,-1.0,3.2,3.2,4.0,3.0460615153788453,2.533376226475792,3.981916817359856
9982,0,Antiquity,147.3,-1.0,199.4,-1.0,4.0,1.7280405405405406,2.1531914893617023,2.1368655657988045
3856,-1500,Antiquity,-1.0,-1.0,10.8,20.3,4.0,3.0460615153788453,2.722163308589608,1.8434845472618837
1872,-7000,Antiquity,-1.0,11.4,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
862,-100,Antiquity,-1.0,3.5,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,4.0
1044,-670,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
8620,-490,Antiquity,47.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
4265,-425,Antiquity,-1.0,2.2,-1.0,-1.0,4.0,2.20310116929334,3.995565410199557,3.9059653916211294
2576,300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
2652,-900,Antiquity,26.4,-1.0,39.4,2.5,4.0,3.8754961630060873,3.993417115499701,3.9306358381502884
4374,-750,Antiquity,-1.0,35.4,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
10511,-699,Antiquity,-1.0,15.1,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
6978,-30,Antiquity,4.1,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
12599,-2300,Antiquity,5.11,-1.0,3.51,-1.0,4.0,3.2165551839464883,2.533376226475792,4.0
12937,-670,Antiquity,-1.0,17.5,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9941093308199815
8518,100,Antiquity,-1.0,8.9,-1.0,-1.0,4.0,3.8754961630060873,2.3928881179531656,2.5593719332679097
169,-500,Antiquity,5.4,-1.0,7.8,-1.0,4.0,3.0460615153788453,2.533376226475792,3.1876019575856445
8101,-99,Antiquity,-1.0,17.3,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
5309,-3200,Antiquity,6.4,13.7,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
9237,-300,Antiquity,-1.0,4.1,-1.0,-1.0,4.0,2.9331046312178386,3.0598851517637407,4.0
515,-540,Antiquity,8.9,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
4291,50,Antiquity,-1.0,24.8,-1.0,-1.0,4.0,2.431484115694642,3.998734977862112,3.9941093308199815
6937,200,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.8495575221238933
12386,0,Antiquity,24.4,-1.0,30.0,-1.0,4.0,1.6005762179151388,1.5754518705338378,2.1368655657988045
8844,386,Antiquity,15.2,-1.0,-1.0,-1.0,4.0,2.0835561497326203,2.3928881179531656,2.1368655657988045
4292,-500,Antiquity,6.4,-1.0,3.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.1876019575856445
11319,1,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
9199,-470,Antiquity,16.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
5202,-1450,Antiquity,21.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
8018,-399,Antiquity,8.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
430,-30,Antiquity,1.1,-1.0,2.6,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
7378,200,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,2.0561683195847618,4.0
4757,-199,Antiquity,6.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
12631,-199,Antiquity,-1.0,5.8,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
7061,-25,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
9535,25,Antiquity,-1.0,15.2,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
7729,-699,Antiquity,-1.0,6.4,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
2483,1,Antiquity,-1.0,34.6,-1.0,-1.0,4.0,2.9278826838087584,2.117241379310345,3.9722222222222223
9626,-25,Antiquity,2.1,-1.0,3.9,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
2010,-440,Antiquity,-1.0,42.2,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
3476,-550,Antiquity,8.9,-1.0,9.5,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
9274,50,Antiquity,6.7,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
5846,-540,Antiquity,27.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
10267,-650,Antiquity,19.5,-1.0,13.1,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
7897,200,Antiquity,25.1,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
10140,-1046,Antiquity,38.1,-1.0,15.9,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
6169,200,Antiquity,4.4,-1.0,3.2,0.2,4.0,2.9278826838087584,3.0517543859649123,3.1876019575856445
10063,-525,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
10073,-1600,Antiquity,-1.0,3.3,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
9545,-2900,Antiquity,5.2,-1.0,3.2,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
10384,-299,Antiquity,7.5,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
10529,-720,Antiquity,1.7,-1.0,6.4,-1.0,4.0,2.431484115694642,2.533376226475792,4.0
11967,-2700,Antiquity,9.8,-1.0,3.5,-1.0,4.0,3.8754961630060873,2.0561683195847618,4.0
2116,-1600,Antiquity,-1.0,16.41,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.981916817359856
2945,-1046,Antiquity,5.4,-1.0,8.9,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
5827,-800,Antiquity,2.79,-1.0,1.35,0.25,4.0,3.08715953307393,3.0804206161137437,4.0
7719,-1200,Antiquity,13.9,-1.0,3.1,1.8,4.0,3.2165551839464883,2.533376226475792,3.8412698412698414
6596,-1400,Antiquity,-1.0,1.1,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
5253,200,Antiquity,-1.0,8.4,-1.0,-1.0,4.0,2.9278826838087584,2.533376226475792,3.8412698412698414
8174,-30,Antiquity,3.2,-1.0,10.5,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
8213,-699,Antiquity,29.7,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
7202,100,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.8318584070796464,3.0598851517637407,3.2494577006507592
11928,-800,Antiquity,6.7,-1.0,6.1,1.3,4.0,3.0460615153788453,2.533376226475792,3.981916817359856
12532,-1600,Antiquity,-1.0,23.5,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
1697,-599,Antiquity,10.4,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
8394,0,Antiquity,50.8,-1.0,-1.0,-1.0,4.0,1.8854166666666667,2.0561683195847618,1.8158293277144928
8882,-399,Antiquity,-1.0,15.7,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
841,100,Antiquity,-1.0,8.3,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
3100,0,Antiquity,24.4,-1.0,30.0,-1.0,4.0,1.6005762179151388,1.5754518705338378,2.1368655657988045
6090,-1199,Antiquity,19.7,-1.0,10.0,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
6787,200,Antiquity,2.0,-1.0,2.1,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
4559,-350,Antiquity,-1.0,5.4,-1.0,-1.0,4.0,4.0,3.993417115499701,3.9059653916211294
3164,-480,Antiquity,13.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
5252,-399,Antiquity,79.1,-1.0,71.8,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
7570,-325,Antiquity,27.9,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
8310,-300,Antiquity,7.9,-1.0,7.0,-1.0,4.0,3.0460615153788453,3.0517543859649123,3.3018018018018016
12186,-3900,Antiquity,1.0,-1.0,0.5,1.9,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
11459,-2300,Antiquity,-1.0,1.91,-1.0,-1.0,4.0,3.2165551839464883,2.533376226475792,4.0
12992,-500,Antiquity,5.6,3.7,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.3018018018018016
12211,-599,Antiquity,9.3,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
4864,-499,Antiquity,20.9,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
10359,1,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.5
7969,-800,Antiquity,9.4,-1.0,4.3,6.6,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
29,-330,Antiquity,17.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
625,-510,Antiquity,11.0,-1.0,4.9,-1.0,4.0,3.0460615153788453,2.3928881179531656,3.1876019575856445
6439,-1900,Antiquity,10.31,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
10566,0,Antiquity,3.1,-1.0,3.1,0.2,4.0,3.08715953307393,3.0804206161137437,4.0
6290,1,Antiquity,-1.0,26.8,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
3146,-670,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
3620,200,Antiquity,2.2,-1.0,8.0,-1.0,4.0,1.702390766694147,2.091633466135458,3.3641912512716177
8007,-1307,Antiquity,7.2,-1.0,53.5,1.2,4.0,3.0460615153788453,2.533376226475792,4.0
3860,1,Antiquity,1.1,-1.0,2.7,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
10840,300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.431484115694642,2.533376226475792,3.3641912512716177
10591,-620,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
9420,-599,Antiquity,-1.0,17.3,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9956568946796964
1005,375,Antiquity,-1.0,-1.0,-1.0,97.5,4.0,3.0,1.8487972508591064,1.8719351188230855
635,-750,Antiquity,-1.0,20.3,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
3551,-430,Antiquity,-1.0,2.9,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
882,-500,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.1876019575856445
1482,-399,Antiquity,-1.0,2.1,-1.0,-1.0,4.0,3.145038167938931,3.993197278911565,3.9059653916211294
6117,337,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,2.533376226475792,3.333333333333333
3868,-100,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.0460615153788453,1.295343137254902,2.0993099715870653
12811,-1600,Antiquity,4.4,-1.0,-1.0,6.4,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
7563,1,Antiquity,0.9,-1.0,1.1,2.5,4.0,3.8409090909090913,3.995565410199557,3.9941093308199815
3854,-2600,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,2.533376226475792,4.0
3884,-1050,Antiquity,-1.0,64.1,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
9663,-670,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
793,-500,Antiquity,8.3,-1.0,8.6,-1.0,4.0,3.0460615153788453,3.0517543859649123,3.3018018018018016
11770,-25,Antiquity,4.4,-1.0,7.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
8460,-2300,Antiquity,13.34,-1.0,5.87,-1.0,4.0,3.0460615153788453,2.533376226475792,4.0
11910,-500,Antiquity,8.3,-1.0,6.0,-1.0,4.0,3.8754961630060873,2.0561683195847618,3.3018018018018016
6896,-1033,Antiquity,4.4,2.7,-1.0,20.3,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
5845,-500,Antiquity,-1.0,5.7,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
3442,300,Antiquity,2.7,-1.0,1.4,0.9,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
1235,-599,Antiquity,9.1,-1.0,20.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9306358381502884
6319,-1100,Antiquity,4.5,-1.0,4.4,0.6,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
1121,-1046,Antiquity,-1.0,1.9,-1.0,-1.0,4.0,2.1510791366906474,2.0561683195847618,2.1368655657988045
11613,-599,Antiquity,1.1,-1.0,0.5,0.2,4.0,2.9278826838087584,3.993197278911565,3.99710843373494
8515,-320,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
6677,-799,Antiquity,17.8,-1.0,19.1,-1.0,4.0,3.0460615153788453,3.2746478873239435,4.0
1127,-420,Antiquity,9.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
11783,95,Antiquity,3.1,-1.0,0.6,-1.0,4.0,3.0460615153788453,3.040983606557377,3.9941093308199815
11571,250,Antiquity,6.4,-1.0,6.0,-1.0,4.0,3.8754961630060873,2.0561683195847618,3.9
12074,-499,Antiquity,5.7,-1.0,16.8,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9956568946796964
3046,-330,Antiquity,-1.0,51.0,-1.0,-1.0,4.0,2.431484115694642,2.722163308589608,3.9956568946796964
5710,1,Antiquity,8.9,-1.0,9.2,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
1685,-99,Antiquity,-1.0,3.3,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,2.9325842696629216
12223,-750,Antiquity,-1.0,18.4,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
12997,-700,Antiquity,-1.0,2.21,-1.0,-1.0,4.0,2.20310116929334,2.533376226475792,3.981916817359856
12764,-2000,Antiquity,3.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
6185,-599,Antiquity,22.9,-1.0,20.6,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
2663,-1900,Antiquity,10.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
12090,-25,Antiquity,1.7,-1.0,5.4,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
3965,-299,Antiquity,-1.0,3.5,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
9653,-1050,Antiquity,5.1,-1.0,6.0,0.9,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
7530,-1349,Antiquity,25.4,21.6,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
11223,-310,Antiquity,-1.0,16.7,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
1274,-625,Antiquity,10.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
11618,400,Antiquity,24.1,-1.0,4.5,2.4,4.0,2.20310116929334,2.533376226475792,3.1739130434782608
2049,-4999,Antiquity,-1.0,4.8,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
4466,-2000,Antiquity,6.7,-1.0,4.6,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
9491,1,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
6637,-480,Antiquity,-1.0,16.7,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
1925,100,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.9722222222222223
8085,30,Antiquity,5.9,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
5801,-600,Antiquity,9.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
10963,-1600,Antiquity,-1.0,3.7,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
6111,-500,Antiquity,-1.0,3.3,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,3.1876019575856445
10245,-25,Antiquity,1.3,-1.0,2.8,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
12407,-299,Antiquity,-1.0,34.9,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9059653916211294
11768,-1200,Antiquity,23.8,-1.0,7.5,-1.0,4.0,3.2165551839464883,2.533376226475792,1.8716605552645365
12405,-550,Antiquity,16.3,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
2152,-470,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
1736,400,Antiquity,18.7,-1.0,10.8,-1.0,4.0,3.08715953307393,3.0804206161137437,3.0843537414965985
8099,-330,Antiquity,-1.0,6.4,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
7051,475,Antiquity,1.9,-1.0,8.6,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
10987,1,Antiquity,3.4,-1.0,4.3,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
3042,300,Antiquity,4.2,-1.0,1.9,1.7,4.0,3.2165551839464883,2.533376226475792,3.3641912512716177
7516,1,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9941093308199815
10477,-750,Antiquity,26.8,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
13156,-2300,Antiquity,-1.0,1.19,-1.0,-1.0,4.0,3.2165551839464883,2.533376226475792,4.0
3559,300,Antiquity,13.2,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
8939,-600,Antiquity,19.1,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
12629,400,Antiquity,7.2,-1.0,3.2,1.6,4.0,2.132530120481928,2.533376226475792,3.6666666666666665
12232,-499,Antiquity,11.43,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
12883,1,Antiquity,6.6,-1.0,2.2,2.2,4.0,3.0460615153788453,2.533376226475792,3.9941093308199815
6564,-900,Antiquity,71.81,-1.0,36.3,20.9,4.0,3.08715953307393,3.1944444444444446,3.981916817359856
13016,-125,Antiquity,6.9,-1.0,5.4,-1.0,4.0,3.0460615153788453,2.722163308589608,4.0
4949,-850,Antiquity,-1.0,12.1,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
1593,-500,Antiquity,0.75,-1.0,0.75,0.2,4.0,2.9278826838087584,2.533376226475792,3.6271186440677967
11472,-500,Antiquity,12.2,-1.0,21.5,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
12970,-750,Antiquity,18.5,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
10631,-799,Antiquity,-1.0,9.2,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.99710843373494
7854,200,Antiquity,-1.0,8.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
10536,-3900,Antiquity,1.0,-1.0,0.5,-1.0,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
2430,-1050,Antiquity,3.2,-1.0,2.5,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9306358381502884
12640,-1600,Antiquity,-1.0,-1.0,-1.0,3.1,4.0,2.9278826838087584,3.995565410199557,3.99710843373494
5741,-525,Antiquity,2.1,-1.0,4.1,0.4,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
7353,-1600,Antiquity,-1.0,24.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
2580,-1700,Antiquity,3.7,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
11021,-500,Antiquity,9.2,-1.0,7.4,5.4,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
2372,-575,Antiquity,-1.0,25.8,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9956568946796964
1152,-465,Antiquity,-1.0,4.6,-1.0,-1.0,4.0,2.20310116929334,2.533376226475792,4.0
9767,-700,Antiquity,5.4,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
10127,-300,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,2.9259259259259265,3.0598851517637407,3.6666666666666665
13345,-600,Antiquity,-1.0,26.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
12839,-99,Antiquity,16.2,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.99710843373494
11165,-475,Antiquity,41.9,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
8819,100,Antiquity,6.7,-1.0,2.2,2.7,4.0,3.1190476190476186,2.4606598984771573,3.9941093308199815
3745,-100,Antiquity,-1.0,3.5,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,4.0
4656,-399,Antiquity,-1.0,2.4,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9956568946796964
12110,400,Antiquity,-1.0,14.0,-1.0,-1.0,4.0,3.0460615153788453,2.533376226475792,2.1368655657988045
9444,100,Antiquity,-1.0,6.2,-1.0,-1.0,4.0,2.9278826838087584,3.0598851517637407,3.2494577006507592
3306,1,Antiquity,-1.0,8.9,-1.0,-1.0,4.0,2.9278826838087584,3.995565410199557,3.9941093308199815
7234,-460,Antiquity,33.9,-1.0,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9956568946796964
7608,-450,Antiquity,34.9,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.9059653916211294
7939,0,Antiquity,13.0,-1.0,7.9,-1.0,4.0,1.981003799240152,1.9660783101003851,3.2530120481927716
10295,-375,Antiquity,-1.0,15.5,-1.0,-1.0,4.0,3.0460615153788453,3.998734977862112,3.9059653916211294
8918,-1700,Antiquity,4.5,-1.0,4.2,-1.0,4.0,3.0460615153788453,3.998734977862112,4.0
11136,-525,Antiquity,11.4,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9059653916211294
6255,50,Antiquity,13.2,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
13282,-25,Antiquity,4.3,12.9,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
10690,200,Antiquity,2.9,-1.0,7.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9941093308199815
6874,-800,Antiquity,6.4,-1.0,7.9,-1.0,4.0,2.431484115694642,2.533376226475792,3.981916817359856
7684,-1200,Antiquity,16.2,-1.0,16.4,-1.0,4.0,3.8754961630060873,3.9998039600078417,3.99710843373494
6864,400,Antiquity,7.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
6504,-299,Antiquity,27.3,-1.0,-1.0,-1.0,4.0,2.20310116929334,3.995565410199557,4.0
6953,450,Antiquity,85.0,-1.0,83.7,3.5,4.0,3.08715953307393,2.378571428571429,3.1739130434782608
5752,1,Antiquity,8.9,-1.0,5.1,-1.0,4.0,3.8754961630060873,2.3928881179531656,2.5593719332679097
194,100,Antiquity,-1.0,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
12743,1,Antiquity,14.4,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
4612,1,Antiquity,8.1,-1.0,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9941093308199815
12858,0,Antiquity,-1.0,1.9,-1.0,-1.0,4.0,2.1510791366906474,2.0561683195847618,2.1368655657988045
11012,-1800,Antiquity,3.3,-1.0,4.9,-1.0,4.0,3.8754961630060873,3.9998039600078417,4.0
10220,-7000,Antiquity,14.4,-1.0,-1.0,-1.0,4.0,3.8754961630060873,3.993417115499701,3.9059653916211294
1451,1,Antiquity,4.4,-1.0,2.4,1.6,4.0,3.2165551839464883,2.533376226475792,3.9941093308199815
4190,-325,Antiquity,-1.0,2.4,-1.0,-1.0,4.0,3.08715953307393,3.0804206161137437,3.9059653916211294
