Historical Period,height,diam,width,depth,num_period,medium_num,classif_num,culture_num
Modern Times,6.7,15.2,-1.0,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
Modern Times,12.4,-1.0,13.0,7.3,2.0,2.9278826838087584,2.533376226475792,3.1739130434782608
Modern Times,120.0,-1.0,53.3,-1.0,2.0,1.7280405405405406,1.895942245456809,1.8158293277144928
Modern Times,59.7,-1.0,22.2,-1.0,2.0,1.914691943127962,2.228896103896104,1.656506447831184
Modern Times,73.3,22.5,-1.0,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
Modern Times,23.5,-1.0,12.7,-1.0,2.0,2.152631578947368,1.9555555555555555,1.8719351188230853
Modern Times,-1.0,17.1,-1.0,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
Modern Times,226.1,-1.0,52.1,-1.0,2.0,2.0703541969917514,1.9660783101003847,2.0993099715870653
Modern Times,25.4,-1.0,20.3,-1.0,2.0,3.0460615153788453,1.6310130164119978,2.0993099715870653
Modern Times,20.3,15.2,-1.0,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
Modern Times,22.9,-1.0,18.3,-1.0,2.0,2.123425692695214,2.295774647887324,2.0507083065035414
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,3.9059653916211294
Modern Times,12.7,-1.0,37.47,-1.0,2.0,1.981003799240152,1.9660783101003847,2.1368655657988045
Modern Times,1.9,-1.0,1.9,-1.0,2.0,3.08715953307393,3.080420616113744,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.125984251968504
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,1.8866819221967963
Modern Times,3.7,-1.0,4.8,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Modern Times,4.8,-1.0,4.1,-1.0,2.0,1.702390766694147,1.991786447638604,1.8158293277144928
Modern Times,-1.0,-1.0,1.4,9.7,2.0,1.9606164383561644,1.8487972508591064,1.8719351188230853
Modern Times,10.8,-1.0,5.08,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,6.1,2.0,2.2,1.7987616099071206,1.8719351188230853
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.900763358778626,1.9660783101003847,3.9059653916211294
Modern Times,3.5,-1.0,9.5,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8866819221967963
Modern Times,41.27,-1.0,34.92,-1.0,2.0,1.7298728813559323,1.968365553602812,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.20310116929334,3.0598851517637407,1.982300884955752
Modern Times,44.5,-1.0,42.5,-1.0,2.0,2.123425692695214,2.295774647887324,2.0507083065035414
Modern Times,-1.0,24.8,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
Modern Times,-1.0,10.8,-1.0,-1.0,2.0,3.0460615153788453,2.3928881179531656,2.0993099715870653
Modern Times,9.2,-1.0,6.4,-1.0,2.0,3.08715953307393,3.080420616113744,2.0507083065035414
Modern Times,96.52,-1.0,177.8,-1.0,2.0,1.854214876033058,1.9660783101003847,1.743801652892562
Modern Times,5.7,20.3,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,1.8158293277144928
Modern Times,-1.0,-1.0,3.2,29.2,2.0,2.123425692695214,2.058108108108108,1.8719351188230853
Modern Times,102.6,-1.0,68.6,61.3,2.0,1.981003799240152,2.091633466135458,1.8866819221967963
Modern Times,6.0,-1.0,10.2,-1.0,2.0,1.702390766694147,1.9555555555555555,1.8719351188230853
Modern Times,24.8,-1.0,52.1,-1.0,2.0,2.0703541969917514,1.9660783101003847,2.0993099715870653
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.3703703703703705,1.7272727272727273
Modern Times,-1.0,7.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
Modern Times,8.3,-1.0,7.5,-1.0,2.0,1.9493670886075949,1.8487972508591064,1.8719351188230853
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003847,1.5933609958506223
Modern Times,9.5,-1.0,-1.0,-1.0,2.0,3.08715953307393,1.8994082840236688,2.1368655657988045
Modern Times,-1.0,5.4,-1.0,-1.0,2.0,2.20310116929334,1.7823240589198035,1.843484547261884
Modern Times,-1.0,-1.0,-1.0,159.4,2.0,1.7713310580204775,1.7987616099071206,1.96
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0993099715870653
Modern Times,-1.0,6.7,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003847,2.0993099715870653
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,1.8866819221967963
Modern Times,46.0,-1.0,-1.0,-1.0,2.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
Modern Times,3.8,-1.0,-1.0,-1.0,2.0,1.9606164383561644,1.8487972508591064,1.8719351188230853
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,2.0
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,1.8866819221967963
Modern Times,20.0,-1.0,19.1,22.9,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,3.1944444444444446,2.0
Modern Times,39.4,-1.0,26.7,-1.0,2.0,2.085714285714286,2.091633466135458,1.8866819221967963
Modern Times,149.4,-1.0,30.5,-1.0,2.0,1.9373134328358208,1.9660783101003847,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9912280701754383,1.9660783101003847,1.8866819221967963
Modern Times,2.54,-1.0,9.53,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Modern Times,9.8,-1.0,14.1,-1.0,2.0,2.7595561035758323,1.8217821782178216,2.0
Modern Times,22.2,-1.0,-1.0,-1.0,2.0,1.8854166666666667,2.0561683195847618,2.1368655657988045
Modern Times,104.1,-1.0,171.5,66.0,2.0,1.981003799240152,2.091633466135458,1.843484547261884
Modern Times,8.26,-1.0,5.71,-1.0,2.0,1.9373134328358208,1.9660783101003847,2.1368655657988045
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.6785714285714286,1.8158293277144928
Modern Times,7.6,44.5,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9624060150375944,2.0561683195847618,1.8866819221967963
Modern Times,9.8,4.3,6.9,-1.0,2.0,1.7636363636363637,1.9496981891348089,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8866819221967963
Modern Times,14.7,-1.0,11.3,-1.0,2.0,2.7596153846153846,2.8736842105263163,2.4579945799458
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,1.843484547261884
Modern Times,16.5,-1.0,7.3,-1.0,2.0,3.08715953307393,3.080420616113744,2.0
Modern Times,-1.0,32.7,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
Modern Times,163.8,-1.0,54.0,-1.0,2.0,1.9373134328358208,1.9660783101003847,2.1368655657988045
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.20310116929334,1.845360824742268,2.0507083065035414
Modern Times,19.5,-1.0,5.7,-1.0,2.0,2.20310116929334,2.533376226475792,1.8642384105960264
Modern Times,3.8,-1.0,-1.0,-1.0,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230853
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.854214876033058,1.9660783101003847,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,2.0
Modern Times,38.1,-1.0,25.4,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,2.3928881179531656,2.1368655657988045
Modern Times,24.4,-1.0,18.1,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Modern Times,-1.0,24.8,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
Modern Times,-1.0,24.6,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
Modern Times,9.8,-1.0,5.2,-1.0,2.0,3.08715953307393,1.8994082840236688,2.1368655657988045
Modern Times,-1.0,36.8,-1.0,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
Modern Times,40.3,-1.0,45.7,-1.0,2.0,1.981003799240152,1.9660783101003847,1.832116788321168
Modern Times,38.3,-1.0,55.1,-1.0,2.0,1.7280405405405406,1.895942245456809,1.8158293277144928
Modern Times,33.0,-1.0,18.4,-1.0,2.0,2.8318584070796464,2.261904761904762,2.1368655657988045
Modern Times,-1.0,6.0,7.6,15.2,2.0,1.7333333333333334,2.310055865921788,2.0507083065035414
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
Modern Times,36.8,33.0,-1.0,-1.0,2.0,1.982170147733061,2.0561683195847618,2.1368655657988045
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.08715953307393,3.080420616113744,1.843484547261884
Modern Times,15.2,-1.0,-1.0,-1.0,2.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.7298728813559323,1.8050314465408803,1.9
Modern Times,-1.0,28.6,-1.0,-1.0,2.0,3.08715953307393,3.080420616113744,1.843484547261884
Modern Times,12.7,-1.0,13.3,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
Modern Times,-1.0,12.4,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
Modern Times,76.2,-1.0,30.5,-1.0,2.0,1.981003799240152,1.55,2.1368655657988045
Modern Times,-1.0,17.8,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.1974758723088343
Modern Times,-1.0,-1.0,17.0,246.7,2.0,2.0049019607843137,2.0750279955207165,2.0993099715870653
Modern Times,32.1,-1.0,14.3,-1.0,2.0,1.4334398296059638,1.5754518705338378,1.8158293277144928
Modern Times,10.16,-1.0,8.89,-1.0,2.0,1.854214876033058,1.9660783101003847,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0084388185654007
Modern Times,18.7,-1.0,25.7,-1.0,2.0,1.7280405405405406,1.895942245456809,3.02247191011236
Modern Times,80.0,-1.0,150.2,-1.0,2.0,1.5738354806739343,1.895942245456809,1.8158293277144928
Modern Times,105.41,-1.0,41.27,-1.0,2.0,1.8695652173913044,1.9660783101003847,2.1368655657988045
Modern Times,-1.0,5.7,10.2,14.6,2.0,2.341317365269461,2.310055865921788,2.1974758723088343
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0084388185654007
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0835561497326203,1.6310130164119978,1.8866819221967963
Modern Times,-1.0,20.6,-1.0,-1.0,2.0,2.012295081967213,2.533376226475792,1.843484547261884
Modern Times,32.38,-1.0,33.66,-1.0,2.0,1.9373134328358208,1.9660783101003847,2.1368655657988045
Modern Times,-1.0,4.0,-1.0,-1.0,2.0,2.0835561497326203,1.6310130164119978,1.8866819221967963
Modern Times,116.84,-1.0,208.28,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8866819221967963
Modern Times,2.5,24.8,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
Modern Times,29.84,-1.0,10.16,-1.0,2.0,1.981003799240152,1.9660783101003847,2.1368655657988045
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0703541969917514,1.9660783101003847,2.0993099715870653
Modern Times,7.6,-1.0,7.3,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.2923228346456692,2.0993099715870653
Modern Times,-1.0,-1.0,21.0,262.9,2.0,2.113636363636364,2.0750279955207165,2.0993099715870653
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.431484115694642,3.0598851517637407,1.893333333333333
Modern Times,24.0,-1.0,41.9,3.2,2.0,1.961722488038277,1.6296296296296295,1.843484547261884
Modern Times,-1.0,9.8,-1.0,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
Modern Times,61.6,-1.0,43.2,-1.0,2.0,2.08974358974359,2.295774647887324,1.8719351188230853
Modern Times,3.8,-1.0,3.2,-1.0,2.0,1.702390766694147,1.991786447638604,1.8158293277144928
Modern Times,18.41,-1.0,16.51,-1.0,2.0,1.9373134328358208,1.9660783101003847,1.8158293277144928
Modern Times,9.5,-1.0,28.6,-1.0,2.0,2.20310116929334,2.533376226475792,1.843484547261884
Modern Times,-1.0,-1.0,-1.0,62.2,2.0,2.123425692695214,1.7987616099071206,2.0507083065035414
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,1.9135802469135803
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.843484547261884
Modern Times,175.9,-1.0,125.7,-1.0,2.0,2.109263657957245,1.895942245456809,2.1368655657988045
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
Modern Times,37.8,-1.0,25.4,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Modern Times,7.5,-1.0,6.8,-1.0,2.0,2.0,1.8487972508591064,1.8719351188230853
Modern Times,7.4,-1.0,5.6,2.9,2.0,2.9278826838087584,1.9496981891348089,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9373134328358208,1.2875,2.5593719332679097
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.854214876033058,1.9660783101003847,1.5
Modern Times,38.1,-1.0,6.4,-1.0,2.0,2.152631578947368,1.7987616099071206,1.8719351188230853
Modern Times,12.1,-1.0,9.5,-1.0,2.0,3.08715953307393,3.080420616113744,1.7534883720930232
Modern Times,15.88,-1.0,8.26,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0703541969917514,1.9660783101003847,1.843484547261884
Modern Times,-1.0,6.4,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0993099715870653
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.7280405405405406,1.895942245456809,2.5593719332679097
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003847,2.0993099715870653
Modern Times,4.0,-1.0,3.2,-1.0,2.0,3.08715953307393,3.080420616113744,2.0507083065035414
Modern Times,6.8,-1.0,6.2,-1.0,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230853
Modern Times,-1.0,-1.0,4.5,21.3,2.0,2.123425692695214,2.058108108108108,1.8719351188230853
Modern Times,52.1,-1.0,9.5,-1.0,2.0,1.702390766694147,2.091633466135458,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8866819221967963
Modern Times,12.9,-1.0,6.8,-1.0,2.0,3.08715953307393,3.080420616113744,1.8642384105960264
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.967479674796748,1.732608695652174,2.037313432835821
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.3277419354838709,1.7823240589198035,2.0507083065035414
Modern Times,-1.0,14.6,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,2.0
Modern Times,8.9,-1.0,21.9,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.9
Modern Times,59.7,-1.0,43.2,-1.0,2.0,1.915384615384616,1.968365553602812,1.8158293277144928
Modern Times,3.8,20.7,-1.0,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
Modern Times,-1.0,4.1,-1.0,-1.0,2.0,2.0835561497326203,1.6310130164119978,1.8866819221967963
Modern Times,8.6,-1.0,-1.0,-1.0,2.0,1.9447983014862,1.8994082840236688,2.1368655657988045
Modern Times,4.4,-1.0,14.6,-1.0,2.0,1.9447983014862,2.0561683195847618,2.1368655657988045
Modern Times,5.1,-1.0,18.3,-1.0,2.0,2.20310116929334,2.533376226475792,1.843484547261884
Modern Times,3.8,-1.0,-1.0,-1.0,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230853
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8866819221967963
Modern Times,-1.0,24.1,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,1.8866819221967963
Modern Times,103.7,-1.0,39.5,-1.0,2.0,1.7280405405405406,1.895942245456809,1.8158293277144928
Modern Times,27.3,-1.0,12.7,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.843484547261884
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0993099715870653
Modern Times,23.5,-1.0,33.7,-1.0,2.0,1.7241379310344829,1.5754518705338378,1.8158293277144928
Modern Times,7.5,-1.0,7.0,-1.0,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230853
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0993099715870653
Modern Times,4.4,-1.0,5.1,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.843484547261884
Modern Times,23.2,-1.0,11.4,-1.0,2.0,3.08715953307393,3.080420616113744,2.0993099715870653
Modern Times,32.4,-1.0,15.2,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0656063618290257,2.533376226475792,1.843484547261884
Modern Times,85.7,-1.0,19.1,19.7,2.0,1.702390766694147,1.732608695652174,1.7723214285714286
Modern Times,2.9,-1.0,6.0,4.4,2.0,2.9278826838087584,2.533376226475792,1.78021978021978
Modern Times,2.2,-1.0,7.6,-1.0,2.0,2.9278826838087584,2.533376226475792,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.431484115694642,3.0598851517637407,1.9310344827586208
Modern Times,31.8,-1.0,34.9,-1.0,2.0,1.981003799240152,1.9660783101003847,2.0993099715870653
Modern Times,-1.0,-1.0,-1.0,33.02,2.0,2.123425692695214,2.295774647887324,2.0507083065035414
Modern Times,7.9,-1.0,6.8,-1.0,2.0,2.9278826838087584,2.533376226475792,1.8716605552645365
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0,1.9660783101003847,1.8716605552645365
Modern Times,17.9,-1.0,22.2,-1.0,2.0,2.7595561035758323,1.8217821782178216,1.8642384105960264
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0993099715870653
Modern Times,2.2,-1.0,3.8,-1.0,2.0,1.702390766694147,1.991786447638604,1.8158293277144928
Modern Times,-1.0,12.1,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.854214876033058,1.9660783101003847,2.0507083065035414
Modern Times,8.6,-1.0,7.9,-1.0,2.0,1.8333333333333333,1.8487972508591064,1.8719351188230853
Modern Times,9.5,-1.0,9.5,-1.0,2.0,3.0460615153788453,2.533376226475792,2.1368655657988045
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0084388185654007
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.900763358778626,1.9660783101003847,3.9059653916211294
Modern Times,34.6,-1.0,24.4,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Modern Times,7.0,-1.0,5.9,-1.0,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230853
Modern Times,62.23,-1.0,8.89,-1.0,2.0,1.9373134328358208,1.9660783101003847,2.1368655657988045
Modern Times,13.3,-1.0,55.2,-1.0,2.0,2.0703541969917514,1.9660783101003847,1.8866819221967963
Modern Times,-1.0,12.7,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
Modern Times,47.6,19.1,-1.0,-1.0,2.0,2.0,2.0561683195847618,2.1368655657988045
Modern Times,-1.0,-1.0,3.5,33.2,2.0,1.914691943127962,1.8745098039215689,1.6071428571428572
Modern Times,19.7,-1.0,15.6,-1.0,2.0,2.5535714285714284,1.895942245456809,2.5593719332679097
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.9373134328358208,1.9660783101003847,1.843484547261884
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.854214876033058,1.9660783101003847,2.0507083065035414
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0084388185654007
Modern Times,7.1,-1.0,6.8,-1.0,2.0,1.7808792742498256,1.8487972508591064,1.8719351188230853
Modern Times,7.0,-1.0,6.7,-1.0,2.0,1.9606164383561644,1.8487972508591064,1.8719351188230853
Modern Times,54.6,-1.0,52.1,-1.0,2.0,2.0703541969917514,1.9660783101003847,2.2432432432432434
Modern Times,24.4,-1.0,31.8,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.843484547261884
Modern Times,-1.0,52.4,-1.0,-1.0,2.0,2.0656063618290257,2.533376226475792,1.8866819221967963
Modern Times,-1.0,11.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
Modern Times,5.4,-1.0,8.3,4.8,2.0,3.08715953307393,2.533376226475792,1.843484547261884
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,2.0
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.854214876033058,1.9660783101003847,1.5
Modern Times,7.3,-1.0,4.4,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0084388185654007
Modern Times,27.8,-1.0,19.0,-1.0,2.0,1.5691056910569106,1.3794579172610557,1.8158293277144928
Modern Times,-1.0,8.9,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.75
Modern Times,37.8,-1.0,25.4,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Modern Times,-1.0,47.0,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.7280405405405406,1.895942245456809,2.5593719332679097
Modern Times,19.7,-1.0,9.8,-1.0,2.0,3.08715953307393,3.080420616113744,2.0507083065035414
Modern Times,95.9,-1.0,68.6,61.0,2.0,1.5108695652173914,2.091633466135458,1.8866819221967963
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.854214876033058,1.9660783101003847,1.843484547261884
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8866819221967963
Modern Times,48.3,-1.0,24.1,-1.0,2.0,2.0,1.7823240589198035,1.8866819221967963
Modern Times,-1.0,15.2,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.8642384105960264
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,2.0993099715870653
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.702390766694147,1.732608695652174,1.9523809523809523
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.786885245901639,1.9660783101003847,1.656506447831184
Modern Times,29.2,-1.0,29.8,-1.0,2.0,1.981003799240152,1.9660783101003847,2.1368655657988045
Modern Times,-1.0,-1.0,4.5,29.9,2.0,2.123425692695214,2.058108108108108,1.8719351188230853
Modern Times,21.3,-1.0,37.5,-1.0,2.0,1.6005762179151388,1.5754518705338378,1.8158293277144928
Modern Times,-1.0,22.9,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
Modern Times,5.4,-1.0,4.1,-1.0,2.0,1.702390766694147,1.991786447638604,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.0835561497326203,2.3928881179531656,2.0993099715870653
Modern Times,16.51,-1.0,17.78,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Modern Times,-1.0,24.4,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,2.0507083065035414
Modern Times,97.79,-1.0,256.54,-1.0,2.0,1.981003799240152,1.7536764705882353,2.1368655657988045
Modern Times,9.8,-1.0,14.6,-1.0,2.0,3.08715953307393,3.080420616113744,2.0507083065035414
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,3.0460615153788453,1.6310130164119978,1.8866819221967963
Modern Times,-1.0,13.3,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.843484547261884
Modern Times,-1.0,14.6,-1.0,-1.0,2.0,2.20310116929334,2.533376226475792,1.843484547261884
Modern Times,31.8,19.1,-1.0,-1.0,2.0,2.1510791366906474,2.0561683195847618,1.8158293277144928
Modern Times,14.61,-1.0,8.89,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,2.123425692695214,2.295774647887324,2.0412371134020617
Modern Times,-1.0,1.6,8.9,12.1,2.0,2.776119402985074,2.310055865921788,2.2857142857142856
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.7298728813559323,1.8050314465408803,1.9
Modern Times,-1.0,-1.0,-1.0,-1.0,2.0,1.914751236543497,1.9660783101003847,1.8866819221967963
Modern Times,19.1,-1.0,5.7,-1.0,2.0,1.981003799240152,1.9660783101003847,1.8158293277144928
Modern Times,25.4,-1.0,27.6,-1.0,2.0,1.6005762179151388,1.5754518705338378,2.1368655657988045
Modern Times,10.2,-1.0,12.7,-1.0,2.0,2.0835561497326203,2.533376226475792,1.8866819221967963
Modern Times,106.68,-1.0,190.5,-1.0,2.0,1.9270833333333333,1.9660783101003847,1.8158293277144928
Modern Times,-1.0,20.8,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.5084985835694051
Modern Times,-1.0,12.7,-1.0,-1.0,2.0,1.9350893697083724,2.0561683195847618,1.9
Modern Times,-1.0,12.7,-1.0,-1.0,2.0,1.9447983014862,2.0561683195847618,1.9
